bulan,provinsi,komoditas,rata_rata_harga
2025-05,Kalimantan Timur,Bawang Merah,40389.28571428572
2025-05,Kalimantan Timur,Bawang Putih,43317.857142857145
2025-05,Kalimantan Timur,Beras,15916.07142857143
2025-05,Kalimantan Timur,Cabai Merah,66216.07142857143
2025-05,Kalimantan Timur,Cabai Rawit,53551.78571428572
2025-05,Kalimantan Timur,Daging Ayam,36385.71428571428
2025-05,Kalimantan Timur,Daging Sapi,161785.7142857143
2025-05,Kalimantan Timur,Gula Pasir,19328.571428571428
2025-05,Kalimantan Timur,Minyak Goreng,21342.85714285714
2025-05,Kalimantan Timur,Telur Ayam,30639.285714285714
2025-05,Kalimantan Utara,Bawang Merah,46537.5
2025-05,Kalimantan Utara,Bawang Putih,46519.642857142855
2025-05,Kalimantan Utara,Beras,16600.0
2025-05,Kalimantan Utara,Cabai Merah,86401.78571428571
2025-05,Kalimantan Utara,Cabai Rawit,95907.14285714286
2025-05,Kalimantan Utara,Daging Ayam,43385.71428571428
2025-05,Kalimantan Utara,Daging Sapi,148826.7857142857
2025-05,Kalimantan Utara,Gula Pasir,19139.285714285714
2025-05,Kalimantan Utara,Minyak Goreng,21321.428571428572
2025-05,Kalimantan Utara,Telur Ayam,31696.428571428572
2025-05,Kepulauan Bangka Belitung,Bawang Merah,50010.71428571428
2025-05,Kepulauan Bangka Belitung,Bawang Putih,41569.642857142855
2025-05,Kepulauan Bangka Belitung,Beras,15064.285714285714
2025-05,Kepulauan Bangka Belitung,Cabai Merah,52401.78571428572
2025-05,Kepulauan Bangka Belitung,Cabai Rawit,55567.857142857145
2025-05,Kepulauan Bangka Belitung,Daging Ayam,33450.0
2025-05,Kepulauan Bangka Belitung,Daging Sapi,133450.0
2025-05,Kepulauan Bangka Belitung,Gula Pasir,18464.285714285714
2025-05,Kepulauan Bangka Belitung,Minyak Goreng,19273.214285714286
2025-05,Kepulauan Bangka Belitung,Telur Ayam,33014.28571428572
2025-05,Kepulauan Riau,Bawang Merah,35266.07142857143
2025-05,Kepulauan Riau,Bawang Putih,34130.357142857145
2025-05,Kepulauan Riau,Beras,15089.285714285714
2025-05,Kepulauan Riau,Cabai Merah,55898.21428571428
2025-05,Kepulauan Riau,Cabai Rawit,44048.21428571428
2025-05,Kepulauan Riau,Daging Ayam,39708.92857142857
2025-05,Kepulauan Riau,Daging Sapi,98903.57142857143
2025-05,Kepulauan Riau,Gula Pasir,16164.285714285714
2025-05,Kepulauan Riau,Minyak Goreng,19051.785714285714
2025-05,Kepulauan Riau,Telur Ayam,28996.428571428572
2025-05,Lampung,Bawang Merah,37885.71428571428
2025-05,Lampung,Bawang Putih,41326.78571428572
2025-05,Lampung,Beras,14487.5
2025-05,Lampung,Cabai Merah,41214.28571428572
2025-05,Lampung,Cabai Rawit,34655.357142857145
2025-05,Lampung,Daging Ayam,28432.14285714286
2025-05,Lampung,Daging Sapi,128928.57142857143
2025-05,Lampung,Gula Pasir,18525.0
2025-05,Lampung,Minyak Goreng,20091.071428571428
2025-05,Lampung,Telur Ayam,27269.64285714286
2025-05,Maluku,Bawang Merah,45921.42857142857
2025-05,Maluku,Bawang Putih,48030.357142857145
2025-05,Maluku,Beras,16346.42857142857
2025-05,Maluku,Cabai Merah,95364.28571428571
2025-05,Maluku,Cabai Rawit,106294.64285714286
2025-05,Maluku,Daging Ayam,41358.92857142857
2025-05,Maluku,Daging Sapi,136407.14285714287
2025-05,Maluku,Gula Pasir,21396.428571428572
2025-05,Maluku,Minyak Goreng,22950.0
2025-05,Maluku,Telur Ayam,35678.57142857143
2025-05,Maluku Utara,Bawang Merah,64017.857142857145
2025-05,Maluku Utara,Bawang Putih,64196.42857142857
2025-05,Maluku Utara,Beras,16700.0
2025-05,Maluku Utara,Cabai Merah,92232.14285714286
2025-05,Maluku Utara,Cabai Rawit,125357.14285714286
2025-05,Maluku Utara,Daging Ayam,44000.0
2025-05,Maluku Utara,Daging Sapi,140000.0
2025-05,Maluku Utara,Gula Pasir,21000.0
2025-05,Maluku Utara,Minyak Goreng,21850.0
2025-05,Maluku Utara,Telur Ayam,36050.0
2025-05,Nusa Tenggara Barat,Bawang Merah,32000.0
2025-05,Nusa Tenggara Barat,Bawang Putih,40826.78571428572
2025-05,Nusa Tenggara Barat,Beras,13842.857142857143
2025-05,Nusa Tenggara Barat,Cabai Merah,31155.35714285714
2025-05,Nusa Tenggara Barat,Cabai Rawit,37276.78571428572
2025-05,Nusa Tenggara Barat,Daging Ayam,36844.642857142855
2025-05,Nusa Tenggara Barat,Daging Sapi,117275.0
2025-05,Nusa Tenggara Barat,Gula Pasir,17908.928571428572
2025-05,Nusa Tenggara Barat,Minyak Goreng,21700.0
2025-05,Nusa Tenggara Barat,Telur Ayam,28835.714285714286
2025-05,Nusa Tenggara Timur,Bawang Merah,46216.07142857143
2025-05,Nusa Tenggara Timur,Bawang Putih,51200.0
2025-05,Nusa Tenggara Timur,Beras,15283.92857142857
2025-05,Nusa Tenggara Timur,Cabai Merah,74400.0
2025-05,Nusa Tenggara Timur,Cabai Rawit,81962.5
2025-05,Nusa Tenggara Timur,Daging Ayam,46267.857142857145
2025-05,Nusa Tenggara Timur,Daging Sapi,115000.0
2025-05,Nusa Tenggara Timur,Gula Pasir,19525.0
2025-05,Nusa Tenggara Timur,Minyak Goreng,22566.071428571428
2025-05,Nusa Tenggara Timur,Telur Ayam,31957.14285714286
2025-05,Papua,Bawang Merah,61801.78571428572
2025-05,Papua,Bawang Putih,59723.21428571428
2025-05,Papua,Beras,18351.785714285714
2025-05,Papua,Cabai Merah,88469.64285714286
2025-05,Papua,Cabai Rawit,80198.21428571429
2025-05,Papua,Daging Ayam,45825.0
2025-05,Papua,Daging Sapi,152142.85714285713
2025-05,Papua,Gula Pasir,24557.14285714286
2025-05,Papua,Minyak Goreng,24119.64285714286
2025-05,Papua,Telur Ayam,39283.92857142857
2025-05,Papua Barat,Bawang Merah,52366.07142857143
2025-05,Papua Barat,Bawang Putih,55133.92857142857
2025-05,Papua Barat,Beras,16701.785714285714
2025-05,Papua Barat,Cabai Merah,63719.642857142855
2025-05,Papua Barat,Cabai Rawit,71830.35714285714
2025-05,Papua Barat,Daging Ayam,45950.0
2025-05,Papua Barat,Daging Sapi,147500.0
2025-05,Papua Barat,Gula Pasir,21350.0
2025-05,Papua Barat,Minyak Goreng,23800.0
2025-05,Papua Barat,Telur Ayam,34007.142857142855
2025-05,Riau,Bawang Merah,37780.357142857145
2025-05,Riau,Bawang Putih,39796.42857142857
2025-05,Riau,Beras,16071.42857142857
2025-05,Riau,Cabai Merah,45557.142857142855
2025-05,Riau,Cabai Rawit,36062.5
2025-05,Riau,Daging Ayam,27703.571428571428
2025-05,Riau,Daging Sapi,124500.0
2025-05,Riau,Gula Pasir,18389.285714285714
2025-05,Riau,Minyak Goreng,19562.5
2025-05,Riau,Telur Ayam,27816.071428571428
2025-05,Sulawesi Barat,Bawang Merah,36189.28571428572
2025-05,Sulawesi Barat,Bawang Putih,43726.78571428572
2025-05,Sulawesi Barat,Beras,13592.857142857143
2025-05,Sulawesi Barat,Cabai Merah,43598.21428571428
2025-05,Sulawesi Barat,Cabai Rawit,47662.5
2025-05,Sulawesi Barat,Daging Ayam,26123.214285714286
2025-05,Sulawesi Barat,Daging Sapi,128350.0
2025-05,Sulawesi Barat,Gula Pasir,18766.071428571428
2025-05,Sulawesi Barat,Minyak Goreng,21116.071428571428
2025-05,Sulawesi Barat,Telur Ayam,26126.785714285714
2025-05,Sulawesi Selatan,Bawang Merah,34887.5
2025-05,Sulawesi Selatan,Bawang Putih,43230.357142857145
2025-05,Sulawesi Selatan,Beras,13560.714285714286
2025-05,Sulawesi Selatan,Cabai Merah,44451.78571428572
2025-05,Sulawesi Selatan,Cabai Rawit,41926.78571428572
2025-05,Sulawesi Selatan,Daging Ayam,25228.571428571428
2025-05,Sulawesi Selatan,Daging Sapi,126000.0
2025-05,Sulawesi Selatan,Gula Pasir,17714.285714285714
2025-05,Sulawesi Selatan,Minyak Goreng,19587.5
2025-05,Sulawesi Selatan,Telur Ayam,26035.714285714286
2025-05,Sulawesi Tengah,Bawang Merah,40739.28571428572
2025-05,Sulawesi Tengah,Bawang Putih,49178.57142857143
2025-05,Sulawesi Tengah,Beras,14525.0
2025-05,Sulawesi Tengah,Cabai Merah,55114.28571428572
2025-05,Sulawesi Tengah,Cabai Rawit,63967.857142857145
2025-05,Sulawesi Tengah,Daging Ayam,31258.928571428572
2025-05,Sulawesi Tengah,Daging Sapi,143750.0
2025-05,Sulawesi Tengah,Gula Pasir,20585.714285714286
2025-05,Sulawesi Tengah,Minyak Goreng,20548.214285714286
2025-05,Sulawesi Tengah,Telur Ayam,32128.571428571428
2025-05,Sulawesi Tenggara,Bawang Merah,44323.21428571428
2025-05,Sulawesi Tenggara,Bawang Putih,50000.0
2025-05,Sulawesi Tenggara,Beras,15271.42857142857
2025-05,Sulawesi Tenggara,Cabai Merah,57016.07142857143
2025-05,Sulawesi Tenggara,Cabai Rawit,69733.92857142857
2025-05,Sulawesi Tenggara,Daging Ayam,34137.5
2025-05,Sulawesi Tenggara,Daging Sapi,139400.0
2025-05,Sulawesi Tenggara,Gula Pasir,20950.0
2025-05,Sulawesi Tenggara,Minyak Goreng,22205.35714285714
2025-05,Sulawesi Tenggara,Telur Ayam,31496.428571428572
2025-05,Sulawesi Utara,Bawang Merah,44237.5
2025-05,Sulawesi Utara,Bawang Putih,46992.857142857145
2025-05,Sulawesi Utara,Beras,14812.5
2025-05,Sulawesi Utara,Cabai Merah,65641.07142857143
2025-05,Sulawesi Utara,Cabai Rawit,69532.14285714286
2025-05,Sulawesi Utara,Daging Ayam,36810.71428571428
2025-05,Sulawesi Utara,Daging Sapi,132978.57142857142
2025-05,Sulawesi Utara,Gula Pasir,18200.0
2025-05,Sulawesi Utara,Minyak Goreng,18876.785714285714
2025-05,Sulawesi Utara,Telur Ayam,30466.071428571428
2025-05,Sumatera Barat,Bawang Merah,37966.07142857143
2025-05,Sumatera Barat,Bawang Putih,39744.642857142855
2025-05,Sumatera Barat,Beras,16978.571428571428
2025-05,Sumatera Barat,Cabai Merah,42766.07142857143
2025-05,Sumatera Barat,Cabai Rawit,32325.0
2025-05,Sumatera Barat,Daging Ayam,45551.78571428572
2025-05,Sumatera Barat,Daging Sapi,147500.0
2025-05,Sumatera Barat,Gula Pasir,19117.85714285714
2025-05,Sumatera Barat,Minyak Goreng,20975.0
2025-05,Sumatera Barat,Telur Ayam,28492.85714285714
2025-05,Sumatera Selatan,Bawang Merah,42437.5
2025-05,Sumatera Selatan,Bawang Putih,42907.142857142855
2025-05,Sumatera Selatan,Beras,15044.642857142857
2025-05,Sumatera Selatan,Cabai Merah,45721.42857142857
2025-05,Sumatera Selatan,Cabai Rawit,46573.21428571428
2025-05,Sumatera Selatan,Daging Ayam,30028.571428571428
2025-05,Sumatera Selatan,Daging Sapi,139132.14285714287
2025-05,Sumatera Selatan,Gula Pasir,18246.428571428572
2025-05,Sumatera Selatan,Minyak Goreng,20608.928571428572
2025-05,Sumatera Selatan,Telur Ayam,27271.428571428572
2025-05,Sumatera Utara,Bawang Merah,39376.78571428572
2025-05,Sumatera Utara,Bawang Putih,40987.5
2025-05,Sumatera Utara,Beras,14128.57142857143
2025-05,Sumatera Utara,Cabai Merah,32871.42857142857
2025-05,Sumatera Utara,Cabai Rawit,26841.071428571428
2025-05,Sumatera Utara,Daging Ayam,34139.28571428572
2025-05,Sumatera Utara,Daging Sapi,133835.7142857143
2025-05,Sumatera Utara,Gula Pasir,19333.928571428572
2025-05,Sumatera Utara,Minyak Goreng,20782.14285714286
2025-05,Sumatera Utara,Telur Ayam,30142.85714285714
2025-06,Aceh,Bawang Merah,39376.666666666664
2025-06,Aceh,Bawang Putih,38091.666666666664
2025-06,Aceh,Beras,14215.0
2025-06,Aceh,Cabai Merah,29765.0
2025-06,Aceh,Cabai Rawit,35628.333333333336
2025-06,Aceh,Daging Ayam,30716.666666666668
2025-06,Aceh,Daging Sapi,149240.0
2025-06,Aceh,Gula Pasir,19316.666666666668
2025-06,Aceh,Minyak Goreng,21023.333333333332
2025-06,Aceh,Telur Ayam,28113.333333333332
2025-06,Bali,Bawang Merah,33885.0
2025-06,Bali,Bawang Putih,32238.333333333332
2025-06,Bali,Beras,15500.0
2025-06,Bali,Cabai Merah,29980.0
2025-06,Bali,Cabai Rawit,44646.666666666664
2025-06,Bali,Daging Ayam,38278.333333333336
2025-06,Bali,Daging Sapi,132308.33333333334
2025-06,Bali,Gula Pasir,18856.666666666668
2025-06,Bali,Minyak Goreng,21163.333333333332
2025-06,Bali,Telur Ayam,27870.0
2025-06,Banten,Bawang Merah,45606.666666666664
2025-06,Banten,Bawang Putih,40511.666666666664
2025-06,Banten,Beras,14785.0
2025-06,Banten,Cabai Merah,45926.666666666664
2025-06,Banten,Cabai Rawit,52355.0
2025-06,Banten,Daging Ayam,37296.666666666664
2025-06,Banten,Daging Sapi,134316.66666666666
2025-06,Banten,Gula Pasir,18650.0
2025-06,Banten,Minyak Goreng,18650.0
2025-06,Banten,Telur Ayam,27755.0
2025-06,Bengkulu,Bawang Merah,43658.333333333336
2025-06,Bengkulu,Bawang Putih,39971.666666666664
2025-06,Bengkulu,Beras,15421.666666666666
2025-06,Bengkulu,Cabai Merah,33580.0
2025-06,Bengkulu,Cabai Rawit,33436.666666666664
2025-06,Bengkulu,Daging Ayam,33191.666666666664
2025-06,Bengkulu,Daging Sapi,134830.0
2025-06,Bengkulu,Gula Pasir,18816.666666666668
2025-06,Bengkulu,Minyak Goreng,19930.0
2025-06,Bengkulu,Telur Ayam,28010.0
2025-06,DI Yogyakarta,Bawang Merah,40925.0
2025-06,DI Yogyakarta,Bawang Putih,44200.0
2025-06,DI Yogyakarta,Beras,14325.0
2025-06,DI Yogyakarta,Cabai Merah,37515.0
2025-06,DI Yogyakarta,Cabai Rawit,41765.0
2025-06,DI Yogyakarta,Daging Ayam,31000.0
2025-06,DI Yogyakarta,Daging Sapi,136250.0
2025-06,DI Yogyakarta,Gula Pasir,17978.333333333332
2025-06,DI Yogyakarta,Minyak Goreng,20218.333333333332
2025-06,DI Yogyakarta,Telur Ayam,27561.666666666668
2025-06,DKI Jakarta,Bawang Merah,51065.0
2025-06,DKI Jakarta,Bawang Putih,52143.333333333336
2025-06,DKI Jakarta,Beras,15941.666666666666
2025-06,DKI Jakarta,Cabai Merah,50448.333333333336
2025-06,DKI Jakarta,Cabai Rawit,55645.0
2025-06,DKI Jakarta,Daging Ayam,36270.0
2025-06,DKI Jakarta,Daging Sapi,137900.0
2025-06,DKI Jakarta,Gula Pasir,19610.0
2025-06,DKI Jakarta,Minyak Goreng,20765.0
2025-06,DKI Jakarta,Telur Ayam,27935.0
2025-06,Gorontalo,Bawang Merah,54716.666666666664
2025-06,Gorontalo,Bawang Putih,47798.333333333336
2025-06,Gorontalo,Beras,15405.0
2025-06,Gorontalo,Cabai Merah,62685.0
2025-06,Gorontalo,Cabai Rawit,74545.0
2025-06,Gorontalo,Daging Ayam,28691.666666666668
2025-06,Gorontalo,Daging Sapi,132500.0
2025-06,Gorontalo,Gula Pasir,19708.333333333332
2025-06,Gorontalo,Minyak Goreng,25446.666666666668
2025-06,Gorontalo,Telur Ayam,33111.666666666664
2025-06,Jambi,Bawang Merah,36900.0
2025-06,Jambi,Bawang Putih,35976.666666666664
2025-06,Jambi,Beras,15308.333333333334
2025-06,Jambi,Cabai Merah,25755.0
2025-06,Jambi,Cabai Rawit,42686.666666666664
2025-06,Jambi,Daging Ayam,32618.333333333332
2025-06,Jambi,Daging Sapi,139438.33333333334
2025-06,Jambi,Gula Pasir,18560.0
2025-06,Jambi,Minyak Goreng,20441.666666666668
2025-06,Jambi,Telur Ayam,25800.0
2025-06,Jawa Barat,Bawang Merah,45768.333333333336
2025-06,Jawa Barat,Bawang Putih,43295.0
2025-06,Jawa Barat,Beras,14685.0
2025-06,Jawa Barat,Cabai Merah,49963.333333333336
2025-06,Jawa Barat,Cabai Rawit,52616.666666666664
2025-06,Jawa Barat,Daging Ayam,34746.666666666664
2025-06,Jawa Barat,Daging Sapi,140016.66666666666
2025-06,Jawa Barat,Gula Pasir,18666.666666666668
2025-06,Jawa Barat,Minyak Goreng,20501.666666666668
2025-06,Jawa Barat,Telur Ayam,28023.333333333332
2025-06,Jawa Tengah,Bawang Merah,43516.666666666664
2025-06,Jawa Tengah,Bawang Putih,40650.0
2025-06,Jawa Tengah,Beras,14881.666666666666
2025-06,Jawa Tengah,Cabai Merah,35606.666666666664
2025-06,Jawa Tengah,Cabai Rawit,38668.333333333336
2025-06,Jawa Tengah,Daging Ayam,32651.666666666668
2025-06,Jawa Tengah,Daging Sapi,127960.0
2025-06,Jawa Tengah,Gula Pasir,18108.333333333332
2025-06,Jawa Tengah,Minyak Goreng,19541.666666666668
2025-06,Jawa Tengah,Telur Ayam,27020.0
2025-06,Jawa Timur,Bawang Merah,40985.0
2025-06,Jawa Timur,Bawang Putih,31711.666666666668
2025-06,Jawa Timur,Beras,14516.666666666666
2025-06,Jawa Timur,Cabai Merah,31255.0
2025-06,Jawa Timur,Cabai Rawit,36165.0
2025-06,Jawa Timur,Daging Ayam,31405.0
2025-06,Jawa Timur,Daging Sapi,121100.0
2025-06,Jawa Timur,Gula Pasir,17420.0
2025-06,Jawa Timur,Minyak Goreng,19926.666666666668
2025-06,Jawa Timur,Telur Ayam,26835.0
2025-06,Kalimantan Barat,Bawang Merah,48093.333333333336
2025-06,Kalimantan Barat,Bawang Putih,36986.666666666664
2025-06,Kalimantan Barat,Beras,16368.333333333334
2025-06,Kalimantan Barat,Cabai Merah,49956.666666666664
2025-06,Kalimantan Barat,Cabai Rawit,50140.0
2025-06,Kalimantan Barat,Daging Ayam,36370.0
2025-06,Kalimantan Barat,Daging Sapi,149775.0
2025-06,Kalimantan Barat,Gula Pasir,18705.0
2025-06,Kalimantan Barat,Minyak Goreng,20308.333333333332
2025-06,Kalimantan Barat,Telur Ayam,31898.333333333332
2025-06,Kalimantan Selatan,Bawang Merah,49518.333333333336
2025-06,Kalimantan Selatan,Bawang Putih,38548.333333333336
2025-06,Kalimantan Selatan,Beras,17175.0
2025-06,Kalimantan Selatan,Cabai Merah,55441.666666666664
2025-06,Kalimantan Selatan,Cabai Rawit,47010.0
2025-06,Kalimantan Selatan,Daging Ayam,40388.333333333336
2025-06,Kalimantan Selatan,Daging Sapi,165266.66666666666
2025-06,Kalimantan Selatan,Gula Pasir,18981.666666666668
2025-06,Kalimantan Selatan,Minyak Goreng,21200.0
2025-06,Kalimantan Selatan,Telur Ayam,30195.0
2025-06,Kalimantan Tengah,Bawang Merah,51636.666666666664
2025-06,Kalimantan Tengah,Bawang Putih,39373.333333333336
2025-06,Kalimantan Tengah,Beras,17500.0
2025-06,Kalimantan Tengah,Cabai Merah,80731.66666666667
2025-06,Kalimantan Tengah,Cabai Rawit,65185.0
2025-06,Kalimantan Tengah,Daging Ayam,34138.333333333336
2025-06,Kalimantan Tengah,Daging Sapi,155975.0
2025-06,Kalimantan Tengah,Gula Pasir,21156.666666666668
2025-06,Kalimantan Tengah,Minyak Goreng,21018.333333333332
2025-06,Kalimantan Tengah,Telur Ayam,31233.333333333332
2025-06,Kalimantan Timur,Bawang Merah,47228.333333333336
2025-06,Kalimantan Timur,Bawang Putih,42318.333333333336
2025-06,Kalimantan Timur,Beras,16178.333333333334
2025-06,Kalimantan Timur,Cabai Merah,59058.333333333336
2025-06,Kalimantan Timur,Cabai Rawit,52840.0
2025-06,Kalimantan Timur,Daging Ayam,36246.666666666664
2025-06,Kalimantan Timur,Daging Sapi,161063.33333333334
2025-06,Kalimantan Timur,Gula Pasir,19366.666666666668
2025-06,Kalimantan Timur,Minyak Goreng,21070.0
2025-06,Kalimantan Timur,Telur Ayam,30325.0
2025-06,Kalimantan Utara,Bawang Merah,49383.333333333336
2025-06,Kalimantan Utara,Bawang Putih,46455.0
2025-06,Kalimantan Utara,Beras,16645.0
2025-06,Kalimantan Utara,Cabai Merah,82098.33333333333
2025-06,Kalimantan Utara,Cabai Rawit,78763.33333333333
2025-06,Kalimantan Utara,Daging Ayam,41643.333333333336
2025-06,Kalimantan Utara,Daging Sapi,149150.0
2025-06,Kalimantan Utara,Gula Pasir,19193.333333333332
2025-06,Kalimantan Utara,Minyak Goreng,21278.333333333332
2025-06,Kalimantan Utara,Telur Ayam,31655.0
2025-06,Kepulauan Bangka Belitung,Bawang Merah,49885.0
2025-06,Kepulauan Bangka Belitung,Bawang Putih,37995.0
2025-06,Kepulauan Bangka Belitung,Beras,15250.0
2025-06,Kepulauan Bangka Belitung,Cabai Merah,48166.666666666664
2025-06,Kepulauan Bangka Belitung,Cabai Rawit,63875.0
2025-06,Kepulauan Bangka Belitung,Daging Ayam,37701.666666666664
2025-06,Kepulauan Bangka Belitung,Daging Sapi,133450.0
2025-06,Kepulauan Bangka Belitung,Gula Pasir,18450.0
2025-06,Kepulauan Bangka Belitung,Minyak Goreng,19250.0
2025-06,Kepulauan Bangka Belitung,Telur Ayam,32953.333333333336
2025-06,Kepulauan Riau,Bawang Merah,34716.666666666664
2025-06,Kepulauan Riau,Bawang Putih,32841.666666666664
2025-06,Kepulauan Riau,Beras,15103.333333333334
2025-06,Kepulauan Riau,Cabai Merah,43565.0
2025-06,Kepulauan Riau,Cabai Rawit,47770.0
2025-06,Kepulauan Riau,Daging Ayam,37143.333333333336
2025-06,Kepulauan Riau,Daging Sapi,98973.33333333333
2025-06,Kepulauan Riau,Gula Pasir,15826.666666666666
2025-06,Kepulauan Riau,Minyak Goreng,19083.333333333332
2025-06,Kepulauan Riau,Telur Ayam,30116.666666666668
2025-06,Lampung,Bawang Merah,39588.333333333336
2025-06,Lampung,Bawang Putih,38176.666666666664
2025-06,Lampung,Beras,14570.0
2025-06,Lampung,Cabai Merah,38316.666666666664
2025-06,Lampung,Cabai Rawit,45260.0
2025-06,Lampung,Daging Ayam,29973.333333333332
2025-06,Lampung,Daging Sapi,128750.0
2025-06,Lampung,Gula Pasir,18261.666666666668
2025-06,Lampung,Minyak Goreng,19948.333333333332
2025-06,Lampung,Telur Ayam,27476.666666666668
2025-06,Maluku,Bawang Merah,51026.666666666664
2025-06,Maluku,Bawang Putih,46195.0
2025-06,Maluku,Beras,16776.666666666668
2025-06,Maluku,Cabai Merah,94420.0
2025-06,Maluku,Cabai Rawit,98166.66666666667
2025-06,Maluku,Daging Ayam,40466.666666666664
2025-06,Maluku,Daging Sapi,136833.33333333334
2025-06,Maluku,Gula Pasir,21536.666666666668
2025-06,Maluku,Minyak Goreng,23058.333333333332
2025-06,Maluku,Telur Ayam,35740.0
2025-06,Maluku Utara,Bawang Merah,64833.333333333336
2025-06,Maluku Utara,Bawang Putih,63333.333333333336
2025-06,Maluku Utara,Beras,16700.0
2025-06,Maluku Utara,Cabai Merah,90625.0
2025-06,Maluku Utara,Cabai Rawit,110166.66666666667
2025-06,Maluku Utara,Daging Ayam,43683.333333333336
2025-06,Maluku Utara,Daging Sapi,142833.33333333334
2025-06,Maluku Utara,Gula Pasir,21000.0
2025-06,Maluku Utara,Minyak Goreng,21850.0
2025-06,Maluku Utara,Telur Ayam,36050.0
2025-06,Nusa Tenggara Barat,Bawang Merah,32478.333333333332
2025-06,Nusa Tenggara Barat,Bawang Putih,37731.666666666664
2025-06,Nusa Tenggara Barat,Beras,13866.666666666666
2025-06,Nusa Tenggara Barat,Cabai Merah,32118.333333333332
2025-06,Nusa Tenggara Barat,Cabai Rawit,44978.333333333336
2025-06,Nusa Tenggara Barat,Daging Ayam,35010.0
2025-06,Nusa Tenggara Barat,Daging Sapi,117500.0
2025-06,Nusa Tenggara Barat,Gula Pasir,17623.333333333332
2025-06,Nusa Tenggara Barat,Minyak Goreng,21643.333333333332
2025-06,Nusa Tenggara Barat,Telur Ayam,28610.0
2025-06,Nusa Tenggara Timur,Bawang Merah,44108.333333333336
2025-06,Nusa Tenggara Timur,Bawang Putih,47541.666666666664
2025-06,Nusa Tenggara Timur,Beras,15276.666666666666
2025-06,Nusa Tenggara Timur,Cabai Merah,59676.666666666664
2025-06,Nusa Tenggara Timur,Cabai Rawit,68163.33333333333
2025-06,Nusa Tenggara Timur,Daging Ayam,45410.0
2025-06,Nusa Tenggara Timur,Daging Sapi,115000.0
2025-06,Nusa Tenggara Timur,Gula Pasir,19531.666666666668
2025-06,Nusa Tenggara Timur,Minyak Goreng,22611.666666666668
2025-06,Nusa Tenggara Timur,Telur Ayam,31356.666666666668
2025-06,Papua,Bawang Merah,61561.666666666664
2025-06,Papua,Bawang Putih,57408.333333333336
2025-06,Papua,Beras,18475.0
2025-06,Papua,Cabai Merah,81901.66666666667
