bulan,provinsi,komoditas,rata_rata_harga
2024-10,Bengkulu,Minyak Goreng,18266.129032258064
2024-10,Bengkulu,Telur Ayam,27932.25806451613
2024-10,DI Yogyakarta,Bawang Merah,25274.1935483871
2024-10,DI Yogyakarta,Bawang Putih,42096.77419354839
2024-10,DI Yogyakarta,Beras,14250.0
2024-10,DI Yogyakarta,Cabai Merah,22980.645161290322
2024-10,DI Yogyakarta,Cabai Rawit,33580.645161290326
2024-10,DI Yogyakarta,Daging Ayam,34620.967741935485
2024-10,DI Yogyakarta,Daging Sapi,136250.0
2024-10,DI Yogyakarta,Gula Pasir,17350.0
2024-10,DI Yogyakarta,Minyak Goreng,17850.0
2024-10,DI Yogyakarta,Telur Ayam,25927.41935483871
2024-10,DKI Jakarta,Bawang Merah,33232.25806451613
2024-10,DKI Jakarta,Bawang Putih,48995.16129032258
2024-10,DKI Jakarta,Beras,15550.0
2024-10,DKI Jakarta,Cabai Merah,39711.290322580644
2024-10,DKI Jakarta,Cabai Rawit,46261.290322580644
2024-10,DKI Jakarta,Daging Ayam,37472.58064516129
2024-10,DKI Jakarta,Daging Sapi,138680.64516129033
2024-10,DKI Jakarta,Gula Pasir,19203.225806451614
2024-10,DKI Jakarta,Minyak Goreng,19422.58064516129
2024-10,DKI Jakarta,Telur Ayam,26879.032258064515
2024-10,Gorontalo,Bawang Merah,38275.8064516129
2024-10,Gorontalo,Bawang Putih,46014.51612903226
2024-10,Gorontalo,Beras,14590.322580645161
2024-10,Gorontalo,Cabai Merah,48519.354838709674
2024-10,Gorontalo,Cabai Rawit,61380.645161290326
2024-10,Gorontalo,Daging Ayam,28583.870967741936
2024-10,Gorontalo,Daging Sapi,132500.0
2024-10,Gorontalo,Gula Pasir,19170.967741935485
2024-10,Gorontalo,Minyak Goreng,24396.774193548386
2024-10,Gorontalo,Telur Ayam,33372.58064516129
2024-10,Jambi,Bawang Merah,27429.032258064515
2024-10,Jambi,Bawang Putih,40112.903225806454
2024-10,Jambi,Beras,15050.0
2024-10,Jambi,Cabai Merah,21795.16129032258
2024-10,Jambi,Cabai Rawit,38779.032258064515
2024-10,Jambi,Daging Ayam,35140.32258064516
2024-10,Jambi,Daging Sapi,136409.67741935485
2024-10,Jambi,Gula Pasir,18050.0
2024-10,Jambi,Minyak Goreng,18745.16129032258
2024-10,Jambi,Telur Ayam,25243.548387096773
2024-10,Jawa Barat,Bawang Merah,29667.74193548387
2024-10,Jawa Barat,Bawang Putih,42416.12903225807
2024-10,Jawa Barat,Beras,14550.0
2024-10,Jawa Barat,Cabai Merah,30611.290322580644
2024-10,Jawa Barat,Cabai Rawit,42259.67741935484
2024-10,Jawa Barat,Daging Ayam,36329.032258064515
2024-10,Jawa Barat,Daging Sapi,140017.74193548388
2024-10,Jawa Barat,Gula Pasir,18337.09677419355
2024-10,Jawa Barat,Minyak Goreng,18922.58064516129
2024-10,Jawa Barat,Telur Ayam,26719.354838709678
2024-10,Jawa Tengah,Bawang Merah,27522.58064516129
2024-10,Jawa Tengah,Bawang Putih,40272.58064516129
2024-10,Jawa Tengah,Beras,14633.870967741936
2024-10,Jawa Tengah,Cabai Merah,23024.1935483871
2024-10,Jawa Tengah,Cabai Rawit,34440.32258064516
2024-10,Jawa Tengah,Daging Ayam,35132.25806451613
2024-10,Jawa Tengah,Daging Sapi,128054.83870967742
2024-10,Jawa Tengah,Gula Pasir,17891.935483870966
2024-10,Jawa Tengah,Minyak Goreng,18488.709677419356
2024-10,Jawa Tengah,Telur Ayam,25462.90322580645
2024-10,Jawa Timur,Bawang Merah,26246.774193548386
2024-10,Jawa Timur,Bawang Putih,36454.83870967742
2024-10,Jawa Timur,Beras,14108.064516129032
2024-10,Jawa Timur,Cabai Merah,16195.161290322581
2024-10,Jawa Timur,Cabai Rawit,27909.677419354837
2024-10,Jawa Timur,Daging Ayam,33970.967741935485
2024-10,Jawa Timur,Daging Sapi,121243.54838709677
2024-10,Jawa Timur,Gula Pasir,17353.225806451614
2024-10,Jawa Timur,Minyak Goreng,18408.064516129034
2024-10,Jawa Timur,Telur Ayam,25608.064516129034
2024-10,Kalimantan Barat,Bawang Merah,30993.333333333332
2024-10,Kalimantan Barat,Bawang Putih,37993.333333333336
2024-10,Kalimantan Barat,Beras,16373.333333333334
2024-10,Kalimantan Barat,Cabai Merah,43325.0
2024-10,Kalimantan Barat,Cabai Rawit,52583.333333333336
2024-10,Kalimantan Barat,Daging Ayam,35965.0
2024-10,Kalimantan Barat,Daging Sapi,150151.66666666666
2024-10,Kalimantan Barat,Gula Pasir,17878.333333333332
2024-10,Kalimantan Barat,Minyak Goreng,19740.0
2024-10,Kalimantan Barat,Telur Ayam,29341.666666666668
2024-10,Kalimantan Selatan,Bawang Merah,27572.58064516129
2024-10,Kalimantan Selatan,Bawang Putih,39135.48387096774
2024-10,Kalimantan Selatan,Beras,18327.41935483871
2024-10,Kalimantan Selatan,Cabai Merah,28135.483870967742
2024-10,Kalimantan Selatan,Cabai Rawit,32367.74193548387
2024-10,Kalimantan Selatan,Daging Ayam,41201.6129032258
2024-10,Kalimantan Selatan,Daging Sapi,164150.0
2024-10,Kalimantan Selatan,Gula Pasir,18650.0
2024-10,Kalimantan Selatan,Minyak Goreng,19624.1935483871
2024-10,Kalimantan Selatan,Telur Ayam,29846.774193548386
2024-10,Kalimantan Tengah,Bawang Merah,30441.666666666668
2024-10,Kalimantan Tengah,Bawang Putih,40033.333333333336
2024-10,Kalimantan Tengah,Beras,18205.0
2024-10,Kalimantan Tengah,Cabai Merah,58645.0
2024-10,Kalimantan Tengah,Cabai Rawit,46830.0
2024-10,Kalimantan Tengah,Daging Ayam,37530.0
2024-10,Kalimantan Tengah,Daging Sapi,155350.0
2024-10,Kalimantan Tengah,Gula Pasir,20001.666666666668
2024-10,Kalimantan Tengah,Minyak Goreng,20435.0
2024-10,Kalimantan Tengah,Telur Ayam,30986.666666666668
2024-10,Kalimantan Timur,Bawang Merah,31914.516129032258
2024-10,Kalimantan Timur,Bawang Putih,40037.096774193546
2024-10,Kalimantan Timur,Beras,16093.548387096775
2024-10,Kalimantan Timur,Cabai Merah,34529.032258064515
2024-10,Kalimantan Timur,Cabai Rawit,49201.6129032258
2024-10,Kalimantan Timur,Daging Ayam,40682.25806451613
2024-10,Kalimantan Timur,Daging Sapi,155117.74193548388
2024-10,Kalimantan Timur,Gula Pasir,18337.09677419355
2024-10,Kalimantan Timur,Minyak Goreng,20004.83870967742
2024-10,Kalimantan Timur,Telur Ayam,30156.451612903227
2024-10,Kalimantan Utara,Bawang Merah,36775.0
2024-10,Kalimantan Utara,Bawang Putih,43545.0
2024-10,Kalimantan Utara,Beras,16666.666666666668
2024-10,Kalimantan Utara,Cabai Merah,63521.666666666664
2024-10,Kalimantan Utara,Cabai Rawit,82525.0
2024-10,Kalimantan Utara,Daging Ayam,46313.333333333336
2024-10,Kalimantan Utara,Daging Sapi,130335.0
2024-10,Kalimantan Utara,Gula Pasir,18823.333333333332
2024-10,Kalimantan Utara,Minyak Goreng,20578.333333333332
2024-10,Kalimantan Utara,Telur Ayam,31033.333333333332
2024-10,Kepulauan Bangka Belitung,Bawang Merah,31964.516129032258
2024-10,Kepulauan Bangka Belitung,Bawang Putih,39958.06451612903
2024-10,Kepulauan Bangka Belitung,Beras,15000.0
2024-10,Kepulauan Bangka Belitung,Cabai Merah,33474.1935483871
2024-10,Kepulauan Bangka Belitung,Cabai Rawit,51932.25806451613
2024-10,Kepulauan Bangka Belitung,Daging Ayam,36340.32258064516
2024-10,Kepulauan Bangka Belitung,Daging Sapi,135000.0
2024-10,Kepulauan Bangka Belitung,Gula Pasir,17783.870967741936
2024-10,Kepulauan Bangka Belitung,Minyak Goreng,17611.290322580644
2024-10,Kepulauan Bangka Belitung,Telur Ayam,32351.612903225807
2024-10,Kepulauan Riau,Bawang Merah,36789.65517241379
2024-10,Kepulauan Riau,Bawang Putih,34636.206896551725
2024-10,Kepulauan Riau,Beras,14987.931034482759
2024-10,Kepulauan Riau,Cabai Merah,39801.724137931036
2024-10,Kepulauan Riau,Cabai Rawit,41239.65517241379
2024-10,Kepulauan Riau,Daging Ayam,38741.379310344826
2024-10,Kepulauan Riau,Daging Sapi,99200.0
2024-10,Kepulauan Riau,Gula Pasir,16068.965517241379
2024-10,Kepulauan Riau,Minyak Goreng,17850.0
2024-10,Kepulauan Riau,Telur Ayam,28963.793103448275
2024-10,Lampung,Bawang Merah,25588.709677419356
2024-10,Lampung,Bawang Putih,38683.87096774193
2024-10,Lampung,Beras,14414.516129032258
2024-10,Lampung,Cabai Merah,25000.0
2024-10,Lampung,Cabai Rawit,40688.709677419356
2024-10,Lampung,Daging Ayam,31493.548387096773
2024-10,Lampung,Daging Sapi,130466.12903225806
2024-10,Lampung,Gula Pasir,17940.322580645163
2024-10,Lampung,Minyak Goreng,17901.612903225807
2024-10,Lampung,Telur Ayam,26522.58064516129
2024-10,Maluku,Bawang Merah,36250.0
2024-10,Maluku,Bawang Putih,43803.333333333336
2024-10,Maluku,Beras,16178.333333333334
2024-10,Maluku,Cabai Merah,63675.0
2024-10,Maluku,Cabai Rawit,64600.0
2024-10,Maluku,Daging Ayam,42181.666666666664
2024-10,Maluku,Daging Sapi,138330.0
2024-10,Maluku,Gula Pasir,20235.0
2024-10,Maluku,Minyak Goreng,21406.666666666668
2024-10,Maluku,Telur Ayam,35273.333333333336
2024-10,Maluku Utara,Bawang Merah,48306.45161290323
2024-10,Maluku Utara,Bawang Putih,55443.54838709677
2024-10,Maluku Utara,Beras,16700.0
2024-10,Maluku Utara,Cabai Merah,54677.41935483871
2024-10,Maluku Utara,Cabai Rawit,79838.70967741935
2024-10,Maluku Utara,Daging Ayam,43701.6129032258
2024-10,Maluku Utara,Daging Sapi,137258.06451612903
2024-10,Maluku Utara,Gula Pasir,19548.387096774193
2024-10,Maluku Utara,Minyak Goreng,20995.16129032258
2024-10,Maluku Utara,Telur Ayam,37088.709677419356
2024-10,Nusa Tenggara Barat,Bawang Merah,20066.129032258064
2024-10,Nusa Tenggara Barat,Bawang Putih,40985.48387096774
2024-10,Nusa Tenggara Barat,Beras,13750.0
2024-10,Nusa Tenggara Barat,Cabai Merah,21938.709677419356
2024-10,Nusa Tenggara Barat,Cabai Rawit,26559.677419354837
2024-10,Nusa Tenggara Barat,Daging Ayam,36714.51612903226
2024-10,Nusa Tenggara Barat,Daging Sapi,119482.25806451614
2024-10,Nusa Tenggara Barat,Gula Pasir,17085.483870967742
2024-10,Nusa Tenggara Barat,Minyak Goreng,19809.677419354837
2024-10,Nusa Tenggara Barat,Telur Ayam,30498.387096774193
2024-10,Nusa Tenggara Timur,Bawang Merah,24096.774193548386
2024-10,Nusa Tenggara Timur,Bawang Putih,46559.67741935484
2024-10,Nusa Tenggara Timur,Beras,15400.0
2024-10,Nusa Tenggara Timur,Cabai Merah,44801.6129032258
2024-10,Nusa Tenggara Timur,Cabai Rawit,52350.0
2024-10,Nusa Tenggara Timur,Daging Ayam,44911.290322580644
2024-10,Nusa Tenggara Timur,Daging Sapi,115000.0
2024-10,Nusa Tenggara Timur,Gula Pasir,19074.1935483871
2024-10,Nusa Tenggara Timur,Minyak Goreng,21595.16129032258
2024-10,Nusa Tenggara Timur,Telur Ayam,31656.451612903227
2024-10,Papua,Bawang Merah,43825.8064516129
2024-10,Papua,Bawang Putih,48746.77419354839
2024-10,Papua,Beras,16879.032258064515
2024-10,Papua,Cabai Merah,55320.967741935485
2024-10,Papua,Cabai Rawit,51629.032258064515
2024-10,Papua,Daging Ayam,42774.1935483871
2024-10,Papua,Daging Sapi,134819.35483870967
2024-10,Papua,Gula Pasir,21230.645161290322
2024-10,Papua,Minyak Goreng,21324.1935483871
2024-10,Papua,Telur Ayam,37925.8064516129
2024-10,Papua Barat,Bawang Merah,45241.93548387097
2024-10,Papua Barat,Bawang Putih,51491.93548387097
2024-10,Papua Barat,Beras,16446.774193548386
2024-10,Papua Barat,Cabai Merah,45837.096774193546
2024-10,Papua Barat,Cabai Rawit,77217.74193548386
2024-10,Papua Barat,Daging Ayam,49495.16129032258
2024-10,Papua Barat,Daging Sapi,147500.0
2024-10,Papua Barat,Gula Pasir,20220.967741935485
2024-10,Papua Barat,Minyak Goreng,22550.0
2024-10,Papua Barat,Telur Ayam,35041.93548387097
2024-10,Riau,Bawang Merah,30041.935483870966
2024-10,Riau,Bawang Putih,38400.0
2024-10,Riau,Beras,15900.0
2024-10,Riau,Cabai Merah,39024.1935483871
2024-10,Riau,Cabai Rawit,41588.709677419356
2024-10,Riau,Daging Ayam,28585.483870967742
2024-10,Riau,Daging Sapi,126450.0
2024-10,Riau,Gula Pasir,17900.0
2024-10,Riau,Minyak Goreng,17779.032258064515
2024-10,Riau,Telur Ayam,27682.25806451613
2024-10,Sulawesi Barat,Bawang Merah,31501.612903225807
2024-10,Sulawesi Barat,Bawang Putih,41198.3870967742
2024-10,Sulawesi Barat,Beras,13317.741935483871
2024-10,Sulawesi Barat,Cabai Merah,19587.09677419355
2024-10,Sulawesi Barat,Cabai Rawit,31033.870967741936
2024-10,Sulawesi Barat,Daging Ayam,25574.1935483871
2024-10,Sulawesi Barat,Daging Sapi,125745.16129032258
2024-10,Sulawesi Barat,Gula Pasir,17650.0
2024-10,Sulawesi Barat,Minyak Goreng,20145.16129032258
2024-10,Sulawesi Barat,Telur Ayam,27083.870967741936
2024-10,Sulawesi Selatan,Bawang Merah,28880.645161290322
2024-10,Sulawesi Selatan,Bawang Putih,39858.06451612903
2024-10,Sulawesi Selatan,Beras,13700.0
2024-10,Sulawesi Selatan,Cabai Merah,19951.612903225807
2024-10,Sulawesi Selatan,Cabai Rawit,29119.354838709678
2024-10,Sulawesi Selatan,Daging Ayam,24890.322580645163
2024-10,Sulawesi Selatan,Daging Sapi,125000.0
2024-10,Sulawesi Selatan,Gula Pasir,17535.483870967742
2024-10,Sulawesi Selatan,Minyak Goreng,18501.612903225807
2024-10,Sulawesi Selatan,Telur Ayam,25698.387096774193
2024-10,Sulawesi Tengah,Bawang Merah,33932.25806451613
2024-10,Sulawesi Tengah,Bawang Putih,45967.74193548387
2024-10,Sulawesi Tengah,Beras,14750.0
2024-10,Sulawesi Tengah,Cabai Merah,32632.25806451613
2024-10,Sulawesi Tengah,Cabai Rawit,50750.0
2024-10,Sulawesi Tengah,Daging Ayam,29661.290322580644
2024-10,Sulawesi Tengah,Daging Sapi,143750.0
2024-10,Sulawesi Tengah,Gula Pasir,19822.58064516129
2024-10,Sulawesi Tengah,Minyak Goreng,19112.90322580645
2024-10,Sulawesi Tengah,Telur Ayam,30829.032258064515
2024-10,Sulawesi Tenggara,Bawang Merah,32654.83870967742
2024-10,Sulawesi Tenggara,Bawang Putih,48948.3870967742
2024-10,Sulawesi Tenggara,Beras,14800.0
2024-10,Sulawesi Tenggara,Cabai Merah,28900.0
2024-10,Sulawesi Tenggara,Cabai Rawit,48332.25806451613
2024-10,Sulawesi Tenggara,Daging Ayam,33650.0
2024-10,Sulawesi Tenggara,Daging Sapi,138450.0
2024-10,Sulawesi Tenggara,Gula Pasir,19850.0
2024-10,Sulawesi Tenggara,Minyak Goreng,20470.967741935485
2024-10,Sulawesi Tenggara,Telur Ayam,31585.483870967742
2024-10,Sulawesi Utara,Bawang Merah,36377.41935483871
2024-10,Sulawesi Utara,Bawang Putih,45451.6129032258
2024-10,Sulawesi Utara,Beras,14445.161290322581
2024-10,Sulawesi Utara,Cabai Merah,39546.77419354839
2024-10,Sulawesi Utara,Cabai Rawit,67691.93548387097
2024-10,Sulawesi Utara,Daging Ayam,35093.54838709677
2024-10,Sulawesi Utara,Daging Sapi,133169.35483870967
2024-10,Sulawesi Utara,Gula Pasir,17796.774193548386
2024-10,Sulawesi Utara,Minyak Goreng,18267.74193548387
2024-10,Sulawesi Utara,Telur Ayam,30361.290322580644
2024-10,Sumatera Barat,Bawang Merah,31056.451612903227
2024-10,Sumatera Barat,Bawang Putih,39188.709677419356
2024-10,Sumatera Barat,Beras,17604.83870967742
2024-10,Sumatera Barat,Cabai Merah,33511.290322580644
2024-10,Sumatera Barat,Cabai Rawit,41543.54838709677
2024-10,Sumatera Barat,Daging Ayam,46914.51612903226
2024-10,Sumatera Barat,Daging Sapi,145000.0
2024-10,Sumatera Barat,Gula Pasir,18290.322580645163
2024-10,Sumatera Barat,Minyak Goreng,19164.516129032258
2024-10,Sumatera Barat,Telur Ayam,28104.83870967742
2024-10,Sumatera Selatan,Bawang Merah,30766.129032258064
2024-10,Sumatera Selatan,Bawang Putih,39479.032258064515
2024-10,Sumatera Selatan,Beras,14875.806451612903
2024-10,Sumatera Selatan,Cabai Merah,32072.58064516129
2024-10,Sumatera Selatan,Cabai Rawit,53941.93548387097
2024-10,Sumatera Selatan,Daging Ayam,34432.25806451613
2024-10,Sumatera Selatan,Daging Sapi,138750.0
2024-10,Sumatera Selatan,Gula Pasir,17875.8064516129
2024-10,Sumatera Selatan,Minyak Goreng,18666.129032258064
2024-10,Sumatera Selatan,Telur Ayam,27088.709677419356
2024-10,Sumatera Utara,Bawang Merah,32548.387096774193
2024-10,Sumatera Utara,Bawang Putih,39651.6129032258
2024-10,Sumatera Utara,Beras,13790.322580645161
2024-10,Sumatera Utara,Cabai Merah,29559.677419354837
2024-10,Sumatera Utara,Cabai Rawit,35624.1935483871
2024-10,Sumatera Utara,Daging Ayam,35322.58064516129
2024-10,Sumatera Utara,Daging Sapi,135550.0
2024-10,Sumatera Utara,Gula Pasir,18912.90322580645
2024-10,Sumatera Utara,Minyak Goreng,19600.0
2024-10,Sumatera Utara,Telur Ayam,29393.548387096773
2024-11,Aceh,Bawang Merah,37321.666666666664
2024-11,Aceh,Bawang Putih,41968.333333333336
2024-11,Aceh,Beras,13676.666666666666
2024-11,Aceh,Cabai Merah,26556.666666666668
2024-11,Aceh,Cabai Rawit,38606.666666666664
2024-11,Aceh,Daging Ayam,32686.666666666668
2024-11,Aceh,Daging Sapi,147096.66666666666
2024-11,Aceh,Gula Pasir,18836.666666666668
2024-11,Aceh,Minyak Goreng,20698.333333333332
2024-11,Aceh,Telur Ayam,28221.666666666668
2024-11,Bali,Bawang Merah,33186.666666666664
2024-11,Bali,Bawang Putih,37361.666666666664
2024-11,Bali,Beras,14995.0
2024-11,Bali,Cabai Merah,18600.0
2024-11,Bali,Cabai Rawit,28283.333333333332
2024-11,Bali,Daging Ayam,41615.0
2024-11,Bali,Daging Sapi,128021.66666666667
2024-11,Bali,Gula Pasir,18700.0
2024-11,Bali,Minyak Goreng,19868.333333333332
2024-11,Bali,Telur Ayam,27006.666666666668
2024-11,Banten,Bawang Merah,41250.0
2024-11,Banten,Bawang Putih,42116.666666666664
2024-11,Banten,Beras,14693.333333333334
2024-11,Banten,Cabai Merah,29375.0
2024-11,Banten,Cabai Rawit,33251.666666666664
2024-11,Banten,Daging Ayam,38135.0
2024-11,Banten,Daging Sapi,131316.66666666666
2024-11,Banten,Gula Pasir,17960.0
2024-11,Banten,Minyak Goreng,19373.333333333332
2024-11,Banten,Telur Ayam,26350.0
2024-11,Bengkulu,Bawang Merah,39526.92307692308
2024-11,Bengkulu,Bawang Putih,42425.0
2024-11,Bengkulu,Beras,15175.0
2024-11,Bengkulu,Cabai Merah,23801.923076923078
2024-11,Bengkulu,Cabai Rawit,27900.0
2024-11,Bengkulu,Daging Ayam,35250.0
2024-11,Bengkulu,Daging Sapi,135550.0
2024-11,Bengkulu,Gula Pasir,18253.846153846152
2024-11,Bengkulu,Minyak Goreng,18513.46153846154
2024-11,Bengkulu,Telur Ayam,27359.615384615383
2024-11,DI Yogyakarta,Bawang Merah,36308.333333333336
2024-11,DI Yogyakarta,Bawang Putih,42691.666666666664
2024-11,DI Yogyakarta,Beras,14186.666666666666
2024-11,DI Yogyakarta,Cabai Merah,24431.666666666668
2024-11,DI Yogyakarta,Cabai Rawit,29640.0
2024-11,DI Yogyakarta,Daging Ayam,36116.666666666664
2024-11,DI Yogyakarta,Daging Sapi,136250.0
2024-11,DI Yogyakarta,Gula Pasir,17350.0
2024-11,DI Yogyakarta,Minyak Goreng,18868.333333333332
2024-11,DI Yogyakarta,Telur Ayam,26213.333333333332
2024-11,DKI Jakarta,Bawang Merah,45468.333333333336
2024-11,DKI Jakarta,Bawang Putih,48918.333333333336
2024-11,DKI Jakarta,Beras,15463.333333333334
2024-11,DKI Jakarta,Cabai Merah,36538.333333333336
2024-11,DKI Jakarta,Cabai Rawit,40098.333333333336
2024-11,DKI Jakarta,Daging Ayam,37150.0
2024-11,DKI Jakarta,Daging Sapi,135736.66666666666
2024-11,DKI Jakarta,Gula Pasir,19293.333333333332
2024-11,DKI Jakarta,Minyak Goreng,19848.333333333332
2024-11,DKI Jakarta,Telur Ayam,26635.0
2024-11,Gorontalo,Bawang Merah,47950.0
2024-11,Gorontalo,Bawang Putih,47625.0
2024-11,Gorontalo,Beras,14518.333333333334
2024-11,Gorontalo,Cabai Merah,35100.0
2024-11,Gorontalo,Cabai Rawit,60691.666666666664
2024-11,Gorontalo,Daging Ayam,30346.666666666668
2024-11,Gorontalo,Daging Sapi,132500.0
2024-11,Gorontalo,Gula Pasir,19300.0
2024-11,Gorontalo,Minyak Goreng,24723.333333333332
2024-11,Gorontalo,Telur Ayam,32060.0
2024-11,Jambi,Bawang Merah,32425.0
2024-11,Jambi,Bawang Putih,40701.666666666664
2024-11,Jambi,Beras,15050.0
2024-11,Jambi,Cabai Merah,23396.666666666668
2024-11,Jambi,Cabai Rawit,30268.333333333332
2024-11,Jambi,Daging Ayam,35713.333333333336
2024-11,Jambi,Daging Sapi,136900.0
2024-11,Jambi,Gula Pasir,18133.333333333332
2024-11,Jambi,Minyak Goreng,19718.333333333332
2024-11,Jambi,Telur Ayam,25200.0
2024-11,Jawa Barat,Bawang Merah,39738.333333333336
2024-11,Jawa Barat,Bawang Putih,43245.0
2024-11,Jawa Barat,Beras,14535.0
2024-11,Jawa Barat,Cabai Merah,31165.0
2024-11,Jawa Barat,Cabai Rawit,35970.0
2024-11,Jawa Barat,Daging Ayam,36538.333333333336
2024-11,Jawa Barat,Daging Sapi,139983.33333333334
2024-11,Jawa Barat,Gula Pasir,18366.666666666668
2024-11,Jawa Barat,Minyak Goreng,19615.0
2024-11,Jawa Barat,Telur Ayam,26418.333333333332
2024-11,Jawa Tengah,Bawang Merah,37133.333333333336
2024-11,Jawa Tengah,Bawang Putih,41873.333333333336
2024-11,Jawa Tengah,Beras,14516.666666666666
2024-11,Jawa Tengah,Cabai Merah,22416.666666666668
2024-11,Jawa Tengah,Cabai Rawit,28108.333333333332
2024-11,Jawa Tengah,Daging Ayam,35736.666666666664
2024-11,Jawa Tengah,Daging Sapi,127956.66666666667
2024-11,Jawa Tengah,Gula Pasir,17895.0
2024-11,Jawa Tengah,Minyak Goreng,19286.666666666668
2024-11,Jawa Tengah,Telur Ayam,25523.333333333332
2024-11,Jawa Timur,Bawang Merah,36188.333333333336
2024-11,Jawa Timur,Bawang Putih,37493.333333333336
2024-11,Jawa Timur,Beras,14021.666666666666
2024-11,Jawa Timur,Cabai Merah,17248.333333333332
2024-11,Jawa Timur,Cabai Rawit,23518.333333333332
2024-11,Jawa Timur,Daging Ayam,35101.666666666664
2024-11,Jawa Timur,Daging Sapi,121641.66666666667
2024-11,Jawa Timur,Gula Pasir,17363.333333333332
2024-11,Jawa Timur,Minyak Goreng,18645.0
2024-11,Jawa Timur,Telur Ayam,25506.666666666668
2024-11,Kalimantan Barat,Bawang Merah,42136.666666666664
2024-11,Kalimantan Barat,Bawang Putih,42568.333333333336
2024-11,Kalimantan Barat,Beras,16436.666666666668
2024-11,Kalimantan Barat,Cabai Merah,48228.333333333336
2024-11,Kalimantan Barat,Cabai Rawit,51838.333333333336
2024-11,Kalimantan Barat,Daging Ayam,34378.333333333336
2024-11,Kalimantan Barat,Daging Sapi,149870.0
2024-11,Kalimantan Barat,Gula Pasir,17911.666666666668
2024-11,Kalimantan Barat,Minyak Goreng,20111.666666666668
2024-11,Kalimantan Barat,Telur Ayam,28776.666666666668
2024-11,Kalimantan Selatan,Bawang Merah,37628.846153846156
2024-11,Kalimantan Selatan,Bawang Putih,39988.46153846154
2024-11,Kalimantan Selatan,Beras,18015.384615384617
2024-11,Kalimantan Selatan,Cabai Merah,26198.076923076922
2024-11,Kalimantan Selatan,Cabai Rawit,32838.46153846154
2024-11,Kalimantan Selatan,Daging Ayam,42942.307692307695
2024-11,Kalimantan Selatan,Daging Sapi,164150.0
2024-11,Kalimantan Selatan,Gula Pasir,18650.0
2024-11,Kalimantan Selatan,Minyak Goreng,19775.0
2024-11,Kalimantan Selatan,Telur Ayam,29732.69230769231
2024-11,Kalimantan Tengah,Bawang Merah,41450.0
2024-11,Kalimantan Tengah,Bawang Putih,42558.620689655174
2024-11,Kalimantan Tengah,Beras,18106.896551724138
2024-11,Kalimantan Tengah,Cabai Merah,55529.31034482759
2024-11,Kalimantan Tengah,Cabai Rawit,46141.379310344826
2024-11,Kalimantan Tengah,Daging Ayam,38531.03448275862
2024-11,Kalimantan Tengah,Daging Sapi,155350.0
2024-11,Kalimantan Tengah,Gula Pasir,20050.0
2024-11,Kalimantan Tengah,Minyak Goreng,20322.41379310345
2024-11,Kalimantan Tengah,Telur Ayam,30900.0
2024-11,Kalimantan Timur,Bawang Merah,40666.666666666664
2024-11,Kalimantan Timur,Bawang Putih,42891.666666666664
2024-11,Kalimantan Timur,Beras,16033.333333333334
2024-11,Kalimantan Timur,Cabai Merah,33096.666666666664
2024-11,Kalimantan Timur,Cabai Rawit,44040.0
2024-11,Kalimantan Timur,Daging Ayam,38503.333333333336
2024-11,Kalimantan Timur,Daging Sapi,155315.0
2024-11,Kalimantan Timur,Gula Pasir,18480.0
2024-11,Kalimantan Timur,Minyak Goreng,20401.666666666668
2024-11,Kalimantan Timur,Telur Ayam,30381.666666666668
2024-11,Kalimantan Utara,Bawang Merah,45244.8275862069
2024-11,Kalimantan Utara,Bawang Putih,45106.89655172414
2024-11,Kalimantan Utara,Beras,16639.655172413793
2024-11,Kalimantan Utara,Cabai Merah,62370.68965517241
2024-11,Kalimantan Utara,Cabai Rawit,80713.79310344828
2024-11,Kalimantan Utara,Daging Ayam,43682.75862068965
2024-11,Kalimantan Utara,Daging Sapi,126887.93103448275
2024-11,Kalimantan Utara,Gula Pasir,18508.620689655174
2024-11,Kalimantan Utara,Minyak Goreng,20827.58620689655
2024-11,Kalimantan Utara,Telur Ayam,30855.172413793105
2024-11,Kepulauan Bangka Belitung,Bawang Merah,39605.0
2024-11,Kepulauan Bangka Belitung,Bawang Putih,40410.0
2024-11,Kepulauan Bangka Belitung,Beras,15000.0
2024-11,Kepulauan Bangka Belitung,Cabai Merah,32963.333333333336
2024-11,Kepulauan Bangka Belitung,Cabai Rawit,46655.0
2024-11,Kepulauan Bangka Belitung,Daging Ayam,38001.666666666664
2024-11,Kepulauan Bangka Belitung,Daging Sapi,135000.0
2024-11,Kepulauan Bangka Belitung,Gula Pasir,17850.0
2024-11,Kepulauan Bangka Belitung,Minyak Goreng,17755.0
2024-11,Kepulauan Bangka Belitung,Telur Ayam,32473.333333333332
2024-11,Kepulauan Riau,Bawang Merah,44301.78571428572
2024-11,Kepulauan Riau,Bawang Putih,35957.142857142855
2024-11,Kepulauan Riau,Beras,14914.285714285714
2024-11,Kepulauan Riau,Cabai Merah,40837.5
2024-11,Kepulauan Riau,Cabai Rawit,37698.21428571428
2024-11,Kepulauan Riau,Daging Ayam,39189.28571428572
2024-11,Kepulauan Riau,Daging Sapi,99200.0
2024-11,Kepulauan Riau,Gula Pasir,15942.857142857143
2024-11,Kepulauan Riau,Minyak Goreng,17883.928571428572
2024-11,Kepulauan Riau,Telur Ayam,29308.928571428572
